Symbol,Ferroptosis,UPR,Mitochondrial,TF,TF_Cof,Age
RPL8,yes,no,no,no,no,no
IREB2,yes,no,no,no,no,no
ATP5MC3,yes,no,yes,no,no,no
CS,yes,no,yes,no,no,no
EMC2,yes,yes,no,no,no,no
ACSF2,yes,no,yes,no,no,no
NOX1,yes,no,no,no,no,no
CYBB,yes,yes,no,no,no,no
NOX3,yes,no,no,no,no,no
NOX4,yes,yes,no,no,no,no
NOX5,yes,no,no,no,no,no
DUOX1,yes,no,no,no,no,no
DUOX2,yes,no,no,no,no,no
G6PD,yes,yes,no,no,no,no
PGD,yes,no,no,no,no,no
VDAC2,yes,no,yes,no,no,no
TP53,yes,yes,no,yes,no,yes
ACSL4,yes,no,no,no,no,no
LPCAT3,yes,yes,no,no,no,no
NRAS,yes,no,no,no,no,no
KRAS,yes,yes,no,no,no,no
HRAS,yes,no,no,no,no,yes
CARS1,yes,no,no,no,no,no
KEAP1,yes,yes,no,no,no,no
HMOX1,yes,yes,no,no,yes,no
ATG5,yes,no,no,no,no,no
ATG7,yes,no,no,no,no,no
NCOA4,yes,no,no,no,yes,no
TF,yes,yes,no,no,no,no
ALOX5,yes,no,no,no,no,no
ALOX12,yes,no,no,no,no,no
ALOX12B,yes,no,no,no,no,no
ALOX15,yes,no,no,no,no,no
ALOX15B,yes,no,no,no,no,no
ALOXE3,yes,no,no,no,no,no
PHKG2,yes,no,no,no,no,no
SAT1,yes,no,no,no,no,no
EGFR,yes,yes,no,no,yes,yes
MAPK3,yes,yes,no,no,no,yes
MAPK1,yes,yes,no,no,no,no
ZEB1,yes,no,no,yes,no,no
DPP4,yes,no,no,no,no,no
CDKN2A,yes,yes,no,no,no,yes
PEBP1,yes,no,no,no,no,no
SOCS1,yes,no,no,no,no,no
CDO1,yes,no,no,no,no,no
MYB,yes,no,no,yes,no,no
SLC1A5,yes,no,no,no,no,no
CHAC1,yes,yes,no,no,no,no
LINC00472,yes,no,no,no,no,no
GOT1,yes,no,no,no,no,no
BECN1,yes,yes,no,no,no,no
PRKAA2,yes,yes,no,no,no,no
PRKAA1,yes,yes,no,no,no,no
ELAVL1,yes,yes,no,no,no,no
BAP1,yes,no,no,no,no,no
ABCC1,yes,no,no,no,no,no
MIR6852,yes,no,no,no,no,no
ACVR1B,yes,no,no,no,no,no
TGFBR1,yes,no,no,no,no,no
IFNG,yes,yes,no,no,no,no
ANO6,yes,no,no,no,no,no
HMGB1,yes,yes,no,yes,no,yes
TNFAIP3,yes,no,no,no,no,no
ATF3,yes,yes,no,yes,no,no
ATM,yes,yes,no,no,no,yes
YY1AP1,yes,no,no,no,yes,no
EGLN2,yes,no,no,no,yes,no
MIOX,yes,no,no,no,no,no
TAFAZZIN,yes,no,no,no,no,no
MTDH,yes,yes,no,no,yes,no
IDH1,yes,no,no,no,no,no
FBXW7,yes,no,no,no,yes,no
PANX1,yes,no,no,no,no,no
DNAJB6,yes,yes,no,no,no,no
LONP1,yes,no,yes,no,no,no
CD82,yes,no,no,no,no,no
IL1B,yes,yes,no,no,no,no
POR,yes,yes,no,no,no,no
CYB5R1,yes,no,no,no,no,no
ELOVL5,yes,no,no,no,no,no
FADS1,yes,no,no,no,no,no
PTEN,yes,yes,no,no,yes,yes
IL6,yes,yes,no,no,no,yes
miR-182-5p,yes,no,no,no,no,no
miR-378a-3p,yes,no,no,no,no,no
CTSB,yes,yes,no,no,no,no
ATF4,yes,yes,no,yes,no,no
LINC00618,yes,no,no,no,no,no
MT1DP,yes,no,no,no,no,no
PEX10,yes,no,no,no,no,no
AGPAT3,yes,no,no,no,no,no
PEX12,yes,no,no,no,no,no
CHP1,yes,no,no,no,no,no
GPAT4,yes,no,no,no,no,no
BRPF1,yes,no,no,no,no,no
OSBPL9,yes,no,no,no,no,no
INTS2,yes,no,no,no,no,no
MMD,yes,no,no,no,no,no
CYP4F8,yes,no,no,no,no,no
MLLT1,yes,no,no,no,yes,no
TTPA,yes,no,no,no,no,no
GRIA3,yes,no,no,no,no,no
EPT1,yes,no,no,no,no,no
POM121L12,yes,no,no,no,no,no
LIG3,yes,no,yes,no,no,no
AEBP2,yes,no,no,yes,no,no
AGPS,yes,no,no,no,no,no
CDCA3,yes,no,no,no,no,no
PEX2,yes,no,no,no,yes,no
PEX6,yes,no,no,no,no,no
TIMM9,yes,no,yes,no,no,no
DCAF7,yes,no,no,no,no,no
LCE2C,yes,no,no,no,no,no
FAR1,yes,no,no,no,no,no
PHF21A,yes,no,no,no,yes,no
SMAD7,yes,no,no,yes,no,no
LYRM1,yes,no,yes,no,no,no
AMN,yes,no,no,no,no,no
PEX3,yes,no,no,no,no,no
MTCH1,yes,no,yes,no,no,no
SIRT1,yes,yes,no,no,yes,yes
ACADSB,yes,no,yes,no,no,no
PVT1,yes,no,no,no,no,no
hsa_circ_0008367,yes,no,no,no,no,no
GSK3B,yes,yes,no,no,yes,yes
MAPK8,yes,yes,no,no,no,yes
BRD7,yes,no,no,no,yes,no
SLC25A28,yes,no,yes,no,no,no
SLC11A2,yes,no,no,no,no,no
ZFAS1,yes,no,no,no,no,no
SLC38A1,yes,no,no,no,no,no
TSC1,yes,no,no,no,no,no
TGFB1,yes,yes,no,no,yes,yes
SNCA,yes,yes,no,no,no,no
SIRT3,yes,yes,yes,no,yes,yes
TFRC,yes,yes,no,no,no,no
CGAS,yes,no,no,no,no,no
STING1,yes,yes,no,no,no,no
HDDC3,yes,no,no,no,no,no
MIR761,yes,no,no,no,no,no
MDM2,yes,yes,no,no,yes,yes
MDM4,yes,no,no,no,yes,no
MIR214,yes,no,no,no,no,no
DLD,yes,no,yes,no,no,no
WWTR1,yes,no,no,no,yes,no
PRKCA,yes,yes,no,no,no,yes
SMPD1,yes,yes,no,no,no,no
MYCN,yes,no,no,yes,no,no
IFNA1,yes,no,no,no,no,no
IFNA2,yes,no,no,no,no,no
IFNA4,yes,no,no,no,no,no
IFNA5,yes,no,no,no,no,no
IFNA6,yes,no,no,no,no,no
IFNA7,yes,no,no,no,no,no
IFNA8,yes,no,no,no,no,no
IFNA10,yes,no,no,no,no,no
IFNA13,yes,no,no,no,no,no
IFNA14,yes,no,no,no,no,no
IFNA16,yes,no,no,no,no,no
IFNA17,yes,no,no,no,no,no
IFNA21,yes,no,no,no,no,no
SMG9,yes,no,no,no,no,no
TLR4,yes,yes,no,no,no,no
PAQR3,yes,no,no,no,no,no
MICU1,yes,no,yes,no,no,no
TOR2A,yes,no,no,no,no,no
MIR375,yes,no,no,no,no,no
CircKDM4C,yes,no,no,no,no,no
MIR324,yes,no,no,no,no,no
QSOX1,yes,no,no,no,no,no
CLTRN,yes,no,no,no,no,no
KLF2,yes,no,no,yes,no,no
MIR5096,yes,no,no,no,no,no
H19,yes,no,no,no,no,no
YTHDC2,yes,no,no,no,no,no
DDR2,yes,no,no,no,no,no
SLC39A7,yes,yes,no,no,no,no
TRIM46,yes,no,no,no,no,no
ACSL1,yes,no,yes,no,no,no
KDM5A,yes,no,no,no,yes,no
CYGB,yes,no,no,no,no,no
GSTZ1,yes,no,yes,no,no,no
ACO1,yes,no,no,no,no,no
GJA1,yes,yes,no,no,no,no
SLC7A11,yes,no,no,no,no,no
CIRBP,yes,no,no,no,no,no
circPSEN1,yes,no,no,no,no,no
YAP1,yes,no,no,no,yes,no
TRIM26,yes,no,no,no,no,no
NDRG1,yes,yes,no,no,no,no
MIR302A,yes,no,no,no,no,no
ASMTL-AS1,yes,no,no,no,no,no
FADS2,yes,no,no,no,no,no
PIEZO1,yes,yes,no,no,no,no
LIFR,yes,no,no,no,no,no
PTPN6,yes,no,no,no,no,no
ADAM23,yes,no,no,no,no,no
ARHGEF26-AS1,yes,no,no,no,no,no
CPEB1,yes,no,no,yes,no,no
MIR15A,yes,no,no,no,no,no
KDM6B,yes,no,no,no,yes,no
METTL14,yes,no,no,no,no,no
MIB1,yes,no,no,no,no,no
KDM5C,yes,no,no,no,yes,no
CCDC6,yes,no,no,no,no,no
MIR539,yes,no,no,no,no,no
PRKCB,yes,no,no,no,no,no
FSCN1,yes,no,no,no,no,no
RB1CC1,yes,no,no,no,no,no
METTL3,yes,no,no,no,no,no
MIR147A,yes,no,no,no,no,no
MPO,yes,yes,no,no,no,no
YY2,yes,no,no,yes,no,no
RRM1,yes,no,no,no,no,no
RRM2,yes,no,no,no,no,no
LINC00616,yes,no,no,no,no,no
PGM5P3-AS1,yes,no,no,no,no,no
TGFB2,yes,no,no,no,no,no
ALKBH5,yes,no,no,no,no,no
MIR127,yes,no,no,no,no,no
PDIA2,yes,yes,no,no,no,no
MIR34C,yes,no,no,no,no,no
MIR140,yes,no,no,no,no,no
SP1,yes,yes,no,yes,no,yes
EMP1,yes,no,no,no,no,no
LCN2,yes,no,no,no,no,no
SLC25A37,yes,no,yes,no,no,no
MIR21,yes,no,no,no,no,no
ATXN8OS,yes,no,no,no,no,no
GLS2,yes,no,yes,no,no,no
PCDHB14,yes,no,no,no,no,no
KDM1A,yes,no,no,no,yes,no
SSBP1,yes,no,yes,no,no,no
MIR4735,yes,no,no,no,no,no
MIR338,yes,no,no,no,no,no
COMMD10,yes,no,no,no,no,no
NUP62,yes,no,no,no,yes,no
FTH1,yes,no,yes,no,no,no
PER1,yes,no,no,no,no,no
NEAT1,yes,no,no,no,no,no
RND1,yes,no,no,no,no,no
SIRT6,yes,no,no,no,yes,yes
circLMO1,yes,no,no,no,no,no
CDC27,yes,no,no,no,no,no
MIR142,yes,no,no,no,no,no
NUAK2,yes,no,no,no,no,no
HPCAL1,yes,no,no,no,no,no
ICA1,yes,no,no,no,no,no
MCU,yes,no,yes,no,no,no
CircSCN8A,yes,no,no,no,no,no
USP14,yes,no,no,no,no,no
DDIT4,yes,yes,no,no,no,no
P4HB,yes,yes,no,no,no,no
SEC24B,yes,yes,no,no,no,no
TRIM59,yes,no,no,no,no,no
circRPPH1,yes,no,no,no,no,no
MIR770,yes,no,no,no,no,no
ETHE1,yes,no,yes,no,no,no
SOCS2,yes,no,no,no,no,yes
ANO1,yes,no,no,no,no,no
NTRK2,yes,no,no,no,no,no
SCARA5,yes,no,no,no,no,no
HMGCL,yes,no,yes,no,no,no
SQSTM1,yes,yes,no,no,yes,yes
HDLBP,yes,no,no,no,no,no
TILRLS,yes,no,no,no,no,no
FBXO31,yes,no,no,no,no,no
CircRNA-ST6GALNAC6,yes,no,no,no,no,no
MEN1,yes,no,no,no,yes,no
COX7A1,yes,no,yes,no,no,no
TNF,yes,yes,no,no,no,yes
BACH1,yes,no,no,yes,no,no
CX3CL1,yes,no,no,no,no,no
CD38,yes,no,no,no,no,no
A2M-AS1,yes,no,no,no,no,no
ARMC5,yes,no,no,no,no,no
BRD4,yes,no,no,no,yes,no
EIF4E,yes,yes,no,no,no,no
SLC6A14,yes,no,no,no,no,no
CircLRFN5,yes,no,no,no,no,no
MIR93,yes,no,no,no,no,no
ARGLU1-DT,yes,no,no,no,no,no
ACSL3,yes,no,no,no,no,no
GABARAPL1,yes,yes,no,no,no,no
SHP-1,yes,no,no,no,no,no
TUG1,yes,yes,no,no,no,no
FUNDC2,yes,no,yes,no,no,no
HEPFAL,yes,no,no,no,no,no
HERPUD1,yes,yes,no,no,no,no
ERN1,yes,yes,no,no,yes,no
EHMT2,yes,no,no,no,yes,no
AOC1,yes,no,no,no,no,no
SOX15,yes,no,no,yes,no,no
STING,yes,no,no,no,no,no
TRPM7,yes,no,no,no,no,no
SLC39A14,yes,yes,no,no,no,no
NFE2L2,yes,yes,no,yes,no,yes
STAT3,yes,yes,no,yes,no,yes
CXCL10,yes,no,no,no,no,no
SMURF2,yes,no,no,no,yes,no
HDAC3,yes,no,no,no,yes,yes
APOL3,yes,no,no,no,no,no
YTHDC1,yes,no,no,no,no,no
PRDX3,yes,yes,yes,no,no,no
ASL,yes,no,no,no,no,no
FTO,yes,no,no,no,no,no
MIR149,yes,no,no,no,no,no
miR-19b-3p,yes,no,no,no,no,no
SOX8,yes,no,no,yes,no,no
WTAP,yes,no,no,no,no,no
HOXD10,yes,no,no,yes,no,no
SNHG1,yes,no,no,no,no,no
PIM3,yes,no,no,no,no,no
SLC39A8,yes,no,no,no,no,no
circSLC8A1,yes,no,no,no,no,no
ERK,yes,no,no,no,no,no
TRIM21,yes,yes,no,no,no,no
HNF4A,yes,no,no,yes,no,no
EGR1,yes,no,no,yes,no,yes
HECTD3,yes,no,no,no,no,no
ATG16L1,yes,no,no,no,no,no
IRF1,yes,no,no,yes,no,no
HECW1,yes,no,no,no,no,no
MIR509-1,yes,no,no,no,no,no
MBOAT7,yes,no,no,no,no,no
RBM3,yes,no,no,no,no,no
ITPR1,yes,yes,no,no,no,no
ITPR2,yes,yes,no,no,no,no
ITPR3,yes,yes,no,no,no,no
AGTR2,yes,no,no,no,no,no
METTL1,yes,no,no,no,no,no
EBF3,yes,no,no,yes,no,no
hsa_circ_0057105,yes,no,no,no,no,no
ChREP-beta,yes,no,no,no,no,no
TXNIP,yes,yes,no,no,yes,no
ZNF8,yes,no,no,yes,no,no
SLC7A11-AS1,yes,no,no,no,no,no
E2F1,yes,no,no,yes,no,yes
E2F2,yes,no,no,yes,no,no
E2F3,yes,no,no,yes,no,no
MCOLN1,yes,no,no,no,no,no
HMGB2,yes,no,no,yes,no,yes
ORMDL3,yes,yes,no,no,no,no
MIR144,yes,no,no,no,no,no
TCL6,yes,no,no,no,no,no
GAS1,yes,no,no,no,no,no
PDE4A,yes,no,no,no,no,no
PDE4B,yes,no,no,no,no,no
PDE4C,yes,no,no,no,no,no
PDE4D,yes,no,no,no,no,no
RBMS1,yes,no,no,no,no,no
CircIDE,yes,no,no,no,no,no
POMC,yes,yes,no,no,no,no
TRIM3,yes,no,no,no,no,no
SNAI3-AS1,yes,no,no,no,no,no
lnc-MRGPRF-6:1,yes,no,no,no,no,no
FDX1,yes,no,yes,no,no,no
RUNX3,yes,no,no,yes,no,no
MIR181B1,yes,no,no,no,no,no
MIR181B2,yes,no,no,no,no,no
FABP4,yes,no,no,no,no,no
FMO1,yes,no,no,no,no,no
PTBP1,yes,no,no,no,no,no
SETD7,yes,no,no,no,yes,no
MTOR,yes,yes,no,no,yes,yes
ZRANB1,yes,no,no,no,no,no
REST,yes,no,no,yes,no,no
EP300,yes,yes,no,no,yes,yes
DACT3-AS1,yes,no,no,no,no,no
YY1,yes,no,no,yes,no,no
MIR429,yes,no,no,no,no,no
circSAV1,yes,no,no,no,no,no
LACTB,yes,no,yes,no,no,no
GFPT1,yes,yes,no,no,no,no
BACH2,yes,no,no,yes,no,no
AMER1,yes,no,no,no,no,no
AMFR,yes,yes,no,no,no,no
CircHIPK3,yes,no,no,no,no,no
STEAP1,yes,no,no,no,no,no
AMBRA1,yes,no,no,no,no,no
HBP1,yes,no,no,yes,no,yes
HSDL2,yes,no,yes,no,no,no
MIR26A1,yes,no,no,no,no,no
MIR26A2,yes,no,no,no,no,no
HIF1A,yes,yes,no,yes,no,yes
G3BP1,yes,yes,no,no,no,no
SMARCB1,yes,no,no,no,yes,no
IL17A,yes,no,no,no,no,no
DHODH,yes,no,yes,no,no,no
circ-STC2,yes,no,no,no,no,no
OTUD6B-AS1,yes,no,no,no,no,no
TRIM16,yes,no,no,no,yes,no
VDAC1,yes,yes,yes,no,no,no
KLF11,yes,no,no,yes,no,no
MAT1A,yes,no,no,no,no,no
DDX5,yes,no,no,no,yes,no
SLC27A5,yes,no,no,no,no,no
PPP2R2B,yes,no,no,no,no,no
MIR124-1,yes,no,no,no,no,no
MIR124-2,yes,no,no,no,no,no
MIR124-3,yes,no,no,no,no,no
PIAS3,yes,no,no,yes,no,no
MIR612,yes,no,no,no,no,no
YTHDF2,yes,no,no,no,no,no
CBX5,yes,no,no,no,yes,no
CD36,yes,yes,no,no,no,no
NEDD4L,yes,no,no,no,no,no
BMAL1,yes,no,no,no,no,no
LINC-ROR,yes,no,no,no,no,no
SCP2,yes,yes,yes,no,no,no
CircHMGA2,yes,no,no,no,no,no
SMAD4,yes,no,no,yes,no,no
GDF15,yes,yes,no,no,no,no
FLRT2,yes,no,no,no,no,no
MIR605,yes,no,no,no,no,no
circ_0000140,yes,no,no,no,no,no
BCL6,yes,no,no,yes,no,no
SYNPR-AS1,yes,no,no,no,no,no
TMEM164,yes,no,no,no,no,no
circUBE2I,yes,no,no,no,no,no
MIR148A,yes,no,no,no,no,no
NLRP3,yes,yes,no,no,yes,no
RRAD,yes,no,no,no,no,no
GPX4,yes,no,yes,no,no,yes
AKR1C1,yes,no,no,no,no,no
AKR1C2,yes,no,no,no,no,no
AKR1C3,yes,no,no,no,no,no
RB1,yes,no,no,no,yes,yes
HSPB1,yes,yes,no,no,no,no
HSF1,yes,yes,no,yes,no,yes
NQO1,yes,yes,no,no,no,no
MUC1,yes,no,no,no,yes,no
MT1G,yes,no,no,no,no,no
SLC40A1,yes,no,no,no,no,no
CISD1,yes,no,yes,no,no,no
HSPA5,yes,yes,no,no,no,no
HELLS,yes,no,no,no,yes,yes
SCD,yes,yes,no,no,no,no
SRC,yes,yes,no,no,yes,no
PML,yes,no,no,no,yes,yes
NFS1,yes,no,yes,no,no,no
TP63,yes,no,no,yes,no,yes
CDKN1A,yes,yes,no,no,no,yes
MIR137,yes,no,no,no,no,no
FH,yes,no,yes,no,no,no
CISD2,yes,yes,no,no,no,yes
MIR9-1,yes,no,no,no,no,no
MIR9-2,yes,no,no,no,no,no
MIR9-3,yes,no,no,no,no,no
CBS,yes,yes,no,no,no,no
ISCU,yes,no,yes,no,no,no
OTUB1,yes,no,no,no,no,no
CD44,yes,no,no,no,no,no
LINC00336,yes,no,no,no,no,no
PRDX6,yes,yes,yes,no,no,no
MIR17,yes,no,no,no,no,no
SESN2,yes,yes,no,no,no,no
NF2,yes,no,no,no,no,no
ARNTL,yes,no,no,yes,no,yes
JUN,yes,yes,no,yes,no,yes
CA9,yes,no,no,no,no,no
TMBIM4,yes,no,no,no,no,no
PLIN2,yes,no,no,no,no,no
AIFM2,yes,no,yes,no,no,no
LAMP2,yes,yes,no,no,no,no
ZFP36,yes,no,no,no,no,no
PROM2,yes,no,no,no,no,no
CHMP5,yes,no,no,no,no,no
CHMP6,yes,no,no,no,no,no
CAV1,yes,yes,no,no,no,no
GCH1,yes,no,no,no,no,no
PIR,yes,no,no,no,yes,no
GCLC,yes,no,no,no,no,yes
HCAR1,yes,no,no,no,no,no
SLC16A1,yes,no,no,no,no,no
NR4A1,yes,no,no,yes,no,no
PIK3CA,yes,yes,no,no,no,yes
RPTOR,yes,no,no,no,yes,no
SREBF1,yes,yes,no,yes,no,no
SREBF2,yes,yes,no,yes,no,no
FZD7,yes,no,no,no,no,no
BCAT2,yes,no,yes,no,no,no
PLA2G6,yes,yes,no,no,no,no
MIR424,yes,no,no,no,no,no
PARK7,yes,yes,yes,no,yes,no
FXN,yes,no,yes,no,no,no
SUV39H1,yes,no,no,no,yes,no
ATF2,yes,yes,no,yes,no,yes
STK11,yes,no,no,no,no,yes
FNDC5,yes,no,no,no,no,no
CircIL4R,yes,no,no,no,no,no
CDH1,yes,yes,no,no,no,no
FTMT,yes,no,yes,no,no,no
BRD2,yes,no,no,no,yes,no
BRD3,yes,no,no,no,yes,no
BRDT,yes,no,no,no,yes,no
DECR1,yes,no,yes,no,no,no
GLRX5,yes,no,yes,no,no,no
NCOA3,yes,no,no,no,yes,no
NR5A2,yes,no,no,yes,no,no
PANX2,yes,no,no,no,no,no
RHEBP1,yes,no,no,no,no,no
TFAP2A,yes,no,no,yes,no,yes
CP,yes,yes,no,no,no,no
ARF6,yes,no,no,no,no,no
ABHD12,yes,no,no,no,no,no
TFAM,yes,no,yes,yes,no,no
KDM3B,yes,no,no,no,yes,no
RNF113A ,yes,no,no,no,no,no
AHCY,yes,no,no,no,no,no
circ-TTBK2,yes,no,no,no,no,no
MIR522,yes,no,no,no,no,no
IDH2,yes,no,yes,no,no,no
PPARA,yes,no,no,yes,no,yes
SIAH2,yes,no,no,no,yes,no
NEDD4,yes,no,no,no,no,no
PRDX1,yes,yes,no,no,no,yes
AR,yes,no,no,yes,no,yes
MTF1,yes,no,no,yes,no,no
COPZ1,yes,no,no,no,no,no
NUPR1,yes,yes,no,no,no,no
USP35,yes,no,no,no,no,no
PARP1,yes,yes,no,no,no,yes
PARP2,yes,no,no,no,no,no
PARP3,yes,no,no,no,no,no
PARP4,yes,no,no,no,no,no
PARP6,yes,no,no,no,no,no
PARP8,yes,no,no,no,no,no
PARP9,yes,no,no,no,yes,no
PARP10,yes,no,no,no,yes,no
PARP11,yes,no,no,no,no,no
PARP12,yes,no,no,yes,no,no
PARP14,yes,no,no,no,yes,no
PARP15,yes,no,no,no,yes,no
PARP16,yes,yes,no,no,no,no
PDSS2,yes,no,yes,no,no,no
OIP5-AS1,yes,no,no,no,no,no
MIR190A,yes,no,no,no,no,no
CREB1,yes,yes,no,yes,no,yes
CREB3,yes,yes,no,yes,no,no
CREB5,yes,no,no,yes,no,no
MIR130B,yes,no,no,no,no,no
BEX1,yes,no,no,no,yes,no
AKT1S1,yes,no,no,no,no,no
MLST8,yes,no,no,no,no,no
TYRO3,yes,no,no,no,no,no
TMSB4X,yes,no,no,no,no,no
TMSB4Y,yes,no,no,no,no,no
KIF20A,yes,no,no,no,no,no
ECH1,yes,no,yes,no,no,no
circRHOT1,yes,no,no,no,no,no
ETV4,yes,no,no,yes,no,no
MEG8,yes,no,no,no,no,no
VCP,yes,yes,no,no,no,yes
circ_0007142,yes,no,no,no,no,no
KDM4A,yes,no,no,no,yes,no
MGST1,yes,yes,yes,no,no,no
circKIF4A,yes,no,no,no,no,no
miR-7-5p,yes,no,no,no,no,no
circ_0067934,yes,no,no,no,no,no
MPC1,yes,no,yes,no,no,no
CAMKK2,yes,no,no,no,no,no
SOX2,yes,no,no,yes,no,no
SRSF9,yes,no,no,no,no,no
MIR4443,yes,no,no,no,no,no
MIR27A,yes,no,no,no,no,no
MIR670,yes,no,no,no,no,no
MEF2C,yes,no,no,yes,no,no
EZH2,yes,no,no,no,yes,no
PEDS1,yes,no,no,no,no,no
CDC25A,yes,no,no,no,no,no
TRIB2,yes,no,no,no,no,no
MIR545,yes,no,no,no,no,no
PDK4,yes,no,yes,no,no,no
CircPVT1,yes,no,no,no,no,no
circDTL,yes,no,no,no,no,no
PTPN18,yes,no,no,no,no,no
FTL,yes,no,no,no,no,no
ABCC5,yes,no,no,no,no,no
CISD3,yes,no,yes,no,no,no
FURIN,yes,yes,no,no,no,no
circRHBG,yes,no,no,no,no,no
GALNT14,yes,no,no,no,no,no
KLHDC3,yes,yes,no,no,no,no
LINC01833,yes,no,no,no,no,no
circGFRA1,yes,no,no,no,no,no
GSTM1,yes,yes,no,no,no,no
circ0097009,yes,no,no,no,no,no
TMEM161B-DT,yes,no,no,no,no,no
circEPSTI1,yes,no,no,no,no,no
MIR18A,yes,no,no,no,no,no
RARRES2,yes,no,no,no,no,no
USP11,yes,no,no,no,no,no
NFE2L1,yes,yes,no,yes,no,yes
HLF,yes,no,no,yes,no,no
TIGAR,yes,no,no,no,no,no
LRP8,yes,no,no,no,no,no
PCBP1,yes,no,no,no,no,no
DKK1,yes,no,no,no,no,no
MIR23A,yes,no,no,no,no,no
NKAP,yes,no,no,no,yes,no
PSTK,yes,no,no,no,no,no
LTBP2,yes,no,no,no,no,no
FAF1,yes,no,no,no,no,no
C19orf12,yes,no,no,no,no,no
MIR19A,yes,no,no,no,no,no
NR1H4,yes,no,no,yes,no,no
ADAMTS9-AS1,yes,no,no,no,no,no
TBX1,yes,no,no,yes,no,no
FBLN1,yes,no,no,no,no,no
MIR193A,yes,no,no,no,no,no
ALG3,yes,yes,no,no,no,no
FAM98A,yes,no,no,no,no,no
AGAP2-AS1,yes,no,no,no,no,no
STEAP3,yes,no,no,no,no,no
MIR30E,yes,no,no,no,no,no
MXRA8,yes,no,no,no,no,no
CEMIP,yes,no,no,no,no,no
CUL9,yes,no,no,no,no,no
SDHA,yes,no,yes,no,no,no
SDHB,yes,no,yes,no,no,no
SDHC,yes,no,yes,no,no,yes
SDHD,yes,no,yes,no,no,no
SLC16A1-AS1,yes,no,no,no,no,no
HULC,yes,no,no,no,no,no
NOD1,yes,yes,no,no,no,no
NOTCH3,yes,yes,no,no,yes,no
ENO1,yes,no,no,no,yes,no
IDO1,yes,no,no,no,no,no
ATF6,yes,yes,no,yes,no,no
BDNF-AS,yes,no,no,no,no,no
CircCDK14,yes,no,no,no,no,no
PDGFRA,yes,no,no,no,no,yes
PCBP2,yes,no,no,no,no,no
circ-BGN,yes,no,no,no,no,no
CBSLR,yes,no,no,no,no,no
STAT6,yes,no,no,yes,no,no
HNRNPD,yes,no,no,no,yes,no
ESR1,yes,yes,no,yes,no,yes
circRNA_101093,yes,no,no,no,no,no
LINC01564,yes,no,no,no,no,no
SRSF1,yes,no,no,no,no,no
CERS6-AS1,yes,no,no,no,no,no
ADIPOR1,yes,no,no,no,no,no
SLC3A2,yes,no,no,no,no,no
FXR1,yes,no,no,no,no,no
ZSCAN25,yes,no,no,yes,no,no
GGT1,yes,no,no,no,no,no
CCT3,yes,no,no,no,no,no
GPX7,yes,yes,no,no,no,no
AURKA,yes,no,no,no,no,no
SENP1,yes,no,no,no,yes,no
PCAT1,yes,no,no,no,no,no
TFAP2C,yes,no,no,yes,no,no
CircP4HB,yes,no,no,no,no,no
UFL1,yes,yes,no,no,yes,no
BMP4,yes,no,no,no,no,no
SUFU,yes,no,no,no,yes,no
PELATON,yes,no,no,no,no,no
Uc.339,yes,no,no,no,no,no
MIR222,yes,no,no,no,no,no
MIR6077,yes,no,no,no,no,no
LINC01606,yes,no,no,no,no,no
PTPMT1,yes,no,yes,no,no,no
circACAP2,yes,no,no,no,no,no
APOE,yes,yes,no,no,no,yes
KAT6B,yes,no,no,no,yes,no
PRDX2,yes,yes,yes,no,no,no
PRDX4,yes,yes,yes,no,no,no
MALAT1,yes,no,no,no,no,no
NSUN5,yes,no,no,no,no,no
APOC1,yes,no,no,no,no,no
PSEN1,yes,yes,no,no,yes,yes
PSEN2,yes,yes,no,no,no,no
LINC01134,yes,no,no,no,no,no
HNRNPL,yes,no,no,no,no,no
TCF4,yes,no,no,yes,no,no
CERK,yes,no,no,no,no,no
PPARD,yes,no,no,yes,no,no
AXL,yes,no,no,no,no,no
FGFR4,yes,no,no,no,no,no
LAMTOR5,yes,no,no,no,no,no
NTN1,yes,no,no,no,no,no
MIR217,yes,no,no,no,no,no
SND1,yes,no,yes,no,yes,no
METTL16,yes,no,no,no,no,no
ASAP2,yes,no,no,no,no,no
CSE,yes,no,no,no,no,no
SQOR,yes,no,yes,no,no,no
CPLX2,yes,no,no,no,no,no
circCMTM3,yes,no,no,no,no,no
SLC47A1,yes,no,no,no,no,no
APELA,yes,no,no,no,no,no
PCSK9,yes,yes,no,no,no,no
HPX,yes,no,no,no,no,no
MYC,yes,yes,no,yes,no,yes
HOXA11-AS,yes,no,no,no,no,no
IGF2BP3,yes,no,no,no,no,no
STC1,yes,no,no,no,no,no
LRRK2,yes,yes,no,no,yes,no
PLTP,yes,no,no,no,no,no
HSPA8,yes,yes,no,no,yes,yes
PCDH7,yes,no,no,no,no,no
Circ_0000745,yes,no,no,no,no,no
RBM24,yes,no,no,no,no,no
NAT10,yes,no,no,no,no,no
JUND,yes,no,no,yes,no,yes
LINC00976,yes,no,no,no,no,no
MITF,yes,no,no,yes,no,no
CTNNB1,yes,yes,no,no,yes,yes
JUP,yes,yes,no,no,yes,no
AEBP1,yes,no,no,no,yes,no
BBOX1-AS1,yes,no,no,no,no,no
USF2,yes,no,no,yes,no,no
PKM2,yes,no,no,no,no,no
GLS,yes,no,yes,no,no,no
HRH1,yes,no,no,no,no,no
PYCR1,yes,no,yes,no,no,yes
